"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.annotation_practice_task_url","Input.violence_annotation_task_url","Input.experiment_name","Answer.surveycode","Answer.workerIDField","Approve","Reject"
"3B0MCRZMBR87OCQK4UFG0K8QMKEPPI","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","32AT8R96GMNKFTC23ZN6TFWMYP0SUO","AU2980AA60A2C","Submitted","Tue Jun 16 15:09:41 PDT 2020","Tue Jun 16 15:20:26 PDT 2020","Fri Jun 19 15:20:26 PDT 2020","","","","645","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=7D160AFD-4568-4BC1-AA5D-CEE169F4A8D0","Movie Violence Rating Experiment #6","N0QxNjBBRkQtNDU2OC00QkMxLUFBNUQtQ0VFMTY5RjRBOEQw","AU2980AA60A2C"
"3B0MCRZMBR87OCQK4UFG0K8QMKEPPI","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","337RC3OW06GXOV6COG0ADFKAK1HLV6","AS7D4MNIH56ND","Submitted","Tue Jun 16 13:36:02 PDT 2020","Tue Jun 16 13:59:59 PDT 2020","Fri Jun 19 13:59:59 PDT 2020","","","","1437","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=7D160AFD-4568-4BC1-AA5D-CEE169F4A8D0","Movie Violence Rating Experiment #6","N0QxNjBBRkQtNDU2OC00QkMxLUFBNUQtQ0VFMTY5RjRBOEQw","AS7D4MNIH56ND"
"3B0MCRZMBR87OCQK4UFG0K8QMKEPPI","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","33L7PJKHCHCNWWI4PWRR7SAJ3HOT80","AZSSG2REHDX18","Submitted","Tue Jun 16 15:22:54 PDT 2020","Tue Jun 16 15:33:28 PDT 2020","Fri Jun 19 15:33:28 PDT 2020","","","","634","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=7D160AFD-4568-4BC1-AA5D-CEE169F4A8D0","Movie Violence Rating Experiment #6","N0QxNjBBRkQtNDU2OC00QkMxLUFBNUQtQ0VFMTY5RjRBOEQw","AZSSG2REHDX18"
"3B0MCRZMBR87OCQK4UFG0K8QMKEPPI","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","378XPAWRUDRB66V8SIC1PCE5IOVAIR","AYYSG3O9FNU15","Submitted","Tue Jun 16 18:09:09 PDT 2020","Tue Jun 16 18:49:49 PDT 2020","Fri Jun 19 18:49:49 PDT 2020","","","","2440","100% (1/1)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=7D160AFD-4568-4BC1-AA5D-CEE169F4A8D0","Movie Violence Rating Experiment #6","N0QxNjBBRkQtNDU2OC00QkMxLUFBNUQtQ0VFMTY5RjRBOEQw","AYYSG3O9FNU15"
"3B0MCRZMBR87OCQK4UFG0K8QMKEPPI","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","37Q970SNZFM46WL41BDMIDRPNS91S4","A1XY2JMPVJCF4","Submitted","Tue Jun 16 15:50:43 PDT 2020","Tue Jun 16 16:02:23 PDT 2020","Fri Jun 19 16:02:23 PDT 2020","","","","700","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=7D160AFD-4568-4BC1-AA5D-CEE169F4A8D0","Movie Violence Rating Experiment #6","N0QxNjBBRkQtNDU2OC00QkMxLUFBNUQtQ0VFMTY5RjRBOEQw","A1XY2JMPVJCF4"
"3B0MCRZMBR87OCQK4UFG0K8QMKEPPI","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3AUQQEL7U67KRZHQZNERFVSMH3HV0I","ADT0BIUG2P9Q8","Submitted","Tue Jun 16 14:24:50 PDT 2020","Tue Jun 16 14:38:03 PDT 2020","Fri Jun 19 14:38:03 PDT 2020","","","","793","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=7D160AFD-4568-4BC1-AA5D-CEE169F4A8D0","Movie Violence Rating Experiment #6","N0QxNjBBRkQtNDU2OC00QkMxLUFBNUQtQ0VFMTY5RjRBOEQw","ADT0BIUG2P9Q8"
"3B0MCRZMBR87OCQK4UFG0K8QMKEPPI","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3EF8EXOTT29B7T2EEH48QC02R9Q1JI","ACM1CEGHXTKZP","Submitted","Tue Jun 16 15:11:02 PDT 2020","Tue Jun 16 15:31:18 PDT 2020","Fri Jun 19 15:31:18 PDT 2020","","","","1216","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=7D160AFD-4568-4BC1-AA5D-CEE169F4A8D0","Movie Violence Rating Experiment #6","N0QxNjBBRkQtNDU2OC00QkMxLUFBNUQtQ0VFMTY5RjRBOEQw","ACM1CEGHXTKZP"
"3B0MCRZMBR87OCQK4UFG0K8QMKEPPI","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3HPZF4IVNN7LPL7BGEUVHVYH8ATYC2","AJE5OG666CBAC","Submitted","Tue Jun 16 15:36:34 PDT 2020","Tue Jun 16 15:47:06 PDT 2020","Fri Jun 19 15:47:06 PDT 2020","","","","632","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=7D160AFD-4568-4BC1-AA5D-CEE169F4A8D0","Movie Violence Rating Experiment #6","N0QxNjBBRkQtNDU2OC00QkMxLUFBNUQtQ0VFMTY5RjRBOEQw","AJE5OG666CBAC"
"3B0MCRZMBR87OCQK4UFG0K8QMKEPPI","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3T111IHZ5F4AUMOMQZSA794CZ2O9R7","ACBG07QLGIDP0","Submitted","Tue Jun 16 17:12:02 PDT 2020","Tue Jun 16 17:37:19 PDT 2020","Fri Jun 19 17:37:19 PDT 2020","","","","1517","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=7D160AFD-4568-4BC1-AA5D-CEE169F4A8D0","Movie Violence Rating Experiment #6","N0QxNjBBRkQtNDU2OC00QkMxLUFBNUQtQ0VFMTY5RjRBOEQw","ACBG07QLGIDP0"
"3DZKABX2ZIJ1Z7ECL129MCY19P0CVC","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","317HQ483I86IQPPX1MH6BIY5HVGIN5","AJE5OG666CBAC","Submitted","Tue Jun 16 16:24:23 PDT 2020","Tue Jun 16 16:37:59 PDT 2020","Fri Jun 19 16:37:59 PDT 2020","","","","816","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=903EA695-59A1-46B5-A9E2-418F05E3D50E","Movie Violence Rating Experiment #7","OTAzRUE2OTUtNTlBMS00NkI1LUE5RTItNDE4RjA1RTNENTBF","AJE5OG666CBAC"
"3DZKABX2ZIJ1Z7ECL129MCY19P0CVC","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3C5W7UE9CG49Y2TSO7271DWK0IIMXH","A8C3WNWRBWUXO","Submitted","Tue Jun 16 17:43:43 PDT 2020","Tue Jun 16 18:33:12 PDT 2020","Fri Jun 19 18:33:12 PDT 2020","","","","2969","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=903EA695-59A1-46B5-A9E2-418F05E3D50E","Movie Violence Rating Experiment #7","OTAzRUE2OTUtNTlBMS00NkI1LUE5RTItNDE4RjA1RTNENTBF","A8C3WNWRBWUXO"
"3DZKABX2ZIJ1Z7ECL129MCY19P0CVC","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3COPXFW7XCQ9Z5RYH4FASNID9DMKPS","ACBG07QLGIDP0","Submitted","Tue Jun 16 15:20:30 PDT 2020","Tue Jun 16 15:34:37 PDT 2020","Fri Jun 19 15:34:37 PDT 2020","","","","847","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=903EA695-59A1-46B5-A9E2-418F05E3D50E","Movie Violence Rating Experiment #7","OTAzRUE2OTUtNTlBMS00NkI1LUE5RTItNDE4RjA1RTNENTBF","ACBG07QLGIDP0"
"3DZKABX2ZIJ1Z7ECL129MCY19P0CVC","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3H7XDTSHKD5UHSSG3Z8QMPYGVUJWG9","A5XU9JZ5IHLA1","Submitted","Tue Jun 16 15:24:12 PDT 2020","Tue Jun 16 15:36:18 PDT 2020","Fri Jun 19 15:36:18 PDT 2020","","","","726","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=903EA695-59A1-46B5-A9E2-418F05E3D50E","Movie Violence Rating Experiment #7","OTAzRUE2OTUtNTlBMS00NkI1LUE5RTItNDE4RjA1RTNENTBF","A5XU9JZ5IHLA1"
"3DZKABX2ZIJ1Z7ECL129MCY19P0CVC","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3JJVG1YBECB4DS5LRCT3VEU6VKM5BJ","AOEGJLWFISOZQ","Submitted","Tue Jun 16 15:09:36 PDT 2020","Tue Jun 16 15:21:16 PDT 2020","Fri Jun 19 15:21:16 PDT 2020","","","","700","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=903EA695-59A1-46B5-A9E2-418F05E3D50E","Movie Violence Rating Experiment #7","OTAzRUE2OTUtNTlBMS00NkI1LUE5RTItNDE4RjA1RTNENTBF","AOEGJLWFISOZQ"
"3DZKABX2ZIJ1Z7ECL129MCY19P0CVC","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3JRJSWSMQIZZ6GU1NK70HP27KKVE3N","ACM1CEGHXTKZP","Submitted","Tue Jun 16 14:03:51 PDT 2020","Tue Jun 16 14:35:11 PDT 2020","Fri Jun 19 14:35:11 PDT 2020","","","","1880","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=903EA695-59A1-46B5-A9E2-418F05E3D50E","Movie Violence Rating Experiment #7","OTAzRUE2OTUtNTlBMS00NkI1LUE5RTItNDE4RjA1RTNENTBF","ACM1CEGHXTKZP"
"3DZKABX2ZIJ1Z7ECL129MCY19P0CVC","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3LKC68YZ3BHI959ERILYRY7IMGLOWZ","A4FNENGCDFSOG","Submitted","Tue Jun 16 16:44:58 PDT 2020","Tue Jun 16 16:56:40 PDT 2020","Fri Jun 19 16:56:40 PDT 2020","","","","702","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=903EA695-59A1-46B5-A9E2-418F05E3D50E","Movie Violence Rating Experiment #7","OTAzRUE2OTUtNTlBMS00NkI1LUE5RTItNDE4RjA1RTNENTBF","A4FNENGCDFSOG"
"3DZKABX2ZIJ1Z7ECL129MCY19P0CVC","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3M68NM076ILNC3MOSSPYNZDA91AR68","AZSSG2REHDX18","Submitted","Tue Jun 16 16:25:52 PDT 2020","Tue Jun 16 16:38:22 PDT 2020","Fri Jun 19 16:38:22 PDT 2020","","","","750","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=903EA695-59A1-46B5-A9E2-418F05E3D50E","Movie Violence Rating Experiment #7","OTAzRUE2OTUtNTlBMS00NkI1LUE5RTItNDE4RjA1RTNENTBF","AZSSG2REHDX18"
"3DZKABX2ZIJ1Z7ECL129MCY19P0CVC","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3VHHR074H4VVD55G6IXU7147YLS7LM","AF8GOPFSTWCH8","Submitted","Tue Jun 16 18:50:41 PDT 2020","Tue Jun 16 19:02:23 PDT 2020","Fri Jun 19 19:02:23 PDT 2020","","","","702","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=903EA695-59A1-46B5-A9E2-418F05E3D50E","Movie Violence Rating Experiment #7","OTAzRUE2OTUtNTlBMS00NkI1LUE5RTItNDE4RjA1RTNENTBF","AF8GOPFSTWCH8"
"3DZKABX2ZIJ1Z7ECL129MCY19P0CVC","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3Z7ISHFUH19JI8R3VOG9TGB0OG8Z8Q","AQNCH42WD4ITI","Submitted","Wed Jun 17 05:03:51 PDT 2020","Wed Jun 17 05:30:58 PDT 2020","Sat Jun 20 05:30:58 PDT 2020","","","","1627","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=903EA695-59A1-46B5-A9E2-418F05E3D50E","Movie Violence Rating Experiment #7","OTAzRUE2OTUtNTlBMS00NkI1LUE5RTItNDE4RjA1RTNENTBF","AQNCH42WD4ITI"
"3X52SWXE0XJEEWEHBB758EHFGY2CWM","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","38F71OA9GUASYG27ODWLV6WDWCTMFV","AX1THMSZH9Y8O","Submitted","Tue Jun 16 14:16:34 PDT 2020","Tue Jun 16 14:35:30 PDT 2020","Fri Jun 19 14:35:30 PDT 2020","","","","1136","100% (3/3)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=03F45035-917B-4979-9743-562CCC6F1A15","Movie Violence Rating Experiment #8","MDNGNDUwMzUtOTE3QiooOTc5LTk3NDMtNTYyQoNDkYxQTE1","AX1THMSZH9Y80"
"3X52SWXE0XJEEWEHBB758EHFGY2CWM","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3CFJTT4SXU4TN4XALF0HFLCFHHW7I6","AYYSG3O9FNU15","Submitted","Tue Jun 16 18:37:09 PDT 2020","Tue Jun 16 19:33:33 PDT 2020","Fri Jun 19 19:33:33 PDT 2020","","","","3384","100% (1/1)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=03F45035-917B-4979-9743-562CCC6F1A15","Movie Violence Rating Experiment #8","MDNGNDUwMzUtOTE3Qi00OTc5LTk3NDMtNTYyQ0NDNkYxQTE1","AYYSG3O9FNU15"
"3X52SWXE0XJEEWEHBB758EHFGY2CWM","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3D8YOU6S9FYFSVE5WMK3SA0UG07U68","AZSSG2REHDX18","Submitted","Tue Jun 16 15:33:32 PDT 2020","Tue Jun 16 15:55:08 PDT 2020","Fri Jun 19 15:55:08 PDT 2020","","","","1296","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=03F45035-917B-4979-9743-562CCC6F1A15","Movie Violence Rating Experiment #8","MDNGNDUwMzUtOTE3Qi00OTc5LTk3NDMtNTYyQ0NDNkYxQTE1","AZSSG2REHDX18"
"3X52SWXE0XJEEWEHBB758EHFGY2CWM","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3E13VNJ1NO9FCII8WZJ8EBL2EV0I1O","AF8GOPFSTWCH8","Submitted","Tue Jun 16 19:02:45 PDT 2020","Tue Jun 16 19:15:14 PDT 2020","Fri Jun 19 19:15:14 PDT 2020","","","","749","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=03F45035-917B-4979-9743-562CCC6F1A15","Movie Violence Rating Experiment #8","MDNGNDUwMzUtOTE3Qi00OTc5LTk3NDMtNTYyQ0NDNkYxQTE1","AF8GOPFSTWCH8"
"3X52SWXE0XJEEWEHBB758EHFGY2CWM","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3GA6AFUKOP2BQQL3DLF62SZKC0N3HS","AJALV8WOILDPA","Submitted","Tue Jun 16 14:01:53 PDT 2020","Tue Jun 16 14:16:41 PDT 2020","Fri Jun 19 14:16:41 PDT 2020","","","","888","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=03F45035-917B-4979-9743-562CCC6F1A15","Movie Violence Rating Experiment #8","MDNGNDUwMzUtOTE3Qi00OTc5LTk3NDMtNTYyQ0NDNkYxQTE1","AJALV8WOILDPA"
"3X52SWXE0XJEEWEHBB758EHFGY2CWM","3VMQHMXNFUUCQGFIBEOMPV1YW1HRP7","Movie clip violence annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotation of violence in movie clips","violence, movies, Hollywood","$1.00","Tue Jun 16 12:42:59 PDT 2020","10","BatchId:4081735;OriginalHitTemplateId:928390828;","3600","259200","Tue Jun 23 12:42:59 PDT 2020","","","3H7XDTSHKD5UHSSG3Z8QMPYGVUMWGC","AU2980AA60A2C","Submitted","Tue Jun 16 15:44:16 PDT 2020","Tue Jun 16 15:56:50 PDT 2020","Fri Jun 19 15:56:50 PDT 2020","","","","754","0% (0/0)","0% (0/0)","0% (0/0)","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=021F7C7E-4134-8240-3607-5A92F789D696","https://sail.usc.edu/movie_violence_annotation/annotation.php?id=03F45035-917B-4979-9743-562CCC6F1A15","Movie Violence Rating Experiment #8","MDNGNDUwMzUtOTE3Qi00OTc5LTk3NDMtNTYyQ0NDNkYxQTE1","AU2980AA60A2C"
