Time(sec),average
2528.0,
2529.0,
2530.0,
2531.0,
2532.0,
2533.0,
2534.0,
2535.0,
2536.0,
2537.0,
2538.0,
2539.0,
2540.0,
2541.0,
2542.0,
2543.0,
2544.0,
2545.0,
2546.0,
2547.0,
2548.0,
2549.0,
2550.0,
2551.0,
2552.0,
2553.0,
2554.0,
2555.0,
2556.0,
2557.0,
2558.0,
2559.0,
2560.0,
2561.0,
2562.0,
2563.0,
2564.0,
2565.0,
2566.0,
2567.0,
2568.0,
2569.0,
2570.0,
2571.0,
2572.0,
2573.0,
2574.0,
2575.0,
2576.0,
2577.0,
2578.0,
2579.0,
2580.0,
2581.0,
2582.0,
2583.0,
2584.0,
2585.0,
2586.0,
2587.0,
2588.0,
2589.0,
2590.0,
2591.0,
2592.0,
2593.0,
2594.0,
2595.0,
2596.0,
2597.0,
2598.0,
2599.0,
2600.0,
2601.0,
2602.0,
2603.0,
2604.0,
2605.0,
2606.0,
2607.0,
2608.0,
2609.0,
2610.0,
2611.0,
2612.0,
2613.0,
2614.0,
2615.0,
2616.0,
2617.0,
2618.0,
2619.0,
2620.0,
2621.0,
2622.0,
2623.0,
2624.0,
2625.0,
2626.0,
2627.0,
2628.0,
2629.0,
2630.0,
2631.0,
2632.0,
2633.0,
2634.0,
2635.0,
2636.0,
2637.0,
2638.0,
2639.0,
2640.0,
2641.0,
2642.0,
2643.0,
2644.0,
2645.0,
2646.0,
2647.0,
2648.0,
2649.0,
2650.0,
2651.0,30.78099173553719
2652.0,30.731404958677683
2653.0,30.64876033057851
2654.0,30.56611570247934
2655.0,30.483471074380173
2656.0,30.40082644628099
2657.0,30.31818181818182
2658.0,30.23553719008265
2659.0,30.15289256198347
2660.0,30.070247933884296
2661.0,30.004958677685963
2662.0,30.0
2663.0,30.0
2664.0,30.0
2665.0,30.0
2666.0,30.0
2667.0,30.0
2668.0,30.0
2669.0,30.0
2670.0,30.0
2671.0,30.0
2672.0,30.0
2673.0,30.0
2674.0,30.0
2675.0,30.0
2676.0,30.0
2677.0,30.0
2678.0,30.0
2679.0,30.0
2680.0,30.0
2681.0,30.0
2682.0,30.0
2683.0,30.0
2684.0,30.0
2685.0,30.0
2686.0,30.0
2687.0,30.0
2688.0,30.0
2689.0,30.0
2690.0,30.0
2691.0,30.0
2692.0,30.0
2693.0,30.0
2694.0,30.0
2695.0,30.0
2696.0,30.0
2697.0,-28.142857142857153
2698.0,30.0
2699.0,30.0
2700.0,30.0
2701.0,-11.75
2702.0,19.475
2703.0,42.17791666666667
2704.0,-3.375
2705.0,30.0
2706.0,30.0
2707.0,-20.75
2708.0,-21.125
2709.0,-24.5
2710.0,-24.5
2711.0,-25.4375
2712.0,-27.625
2713.0,-33.17865191674154
2714.0,-34.442806603773576
2715.0,-34.501768867924525
2716.0,-34.560731132075475
2717.0,-34.619693396226424
2718.0,-34.67865566037736
2719.0,-51.65687755815113
2720.0,-23.95924189105793
2721.0,-12.043947493805973
2722.0,-15.073370208146159
2723.0,-22.80593158937499
2724.0,-39.48303350970017
2725.0,-53.46296296296297
2726.0,-35.0
2727.0,-35.0
2728.0,-35.0
2729.0,-35.0
2730.0,-35.0
2731.0,-35.0
2732.0,-35.0
2733.0,-35.0
2734.0,-35.0
2735.0,-35.0
2736.0,-35.0
2737.0,-35.0
2738.0,-35.0
2739.0,-35.0
2740.0,-35.0
2741.0,-35.0
2742.0,-35.0
2743.0,-35.0
2744.0,-35.0
2745.0,-35.0
2746.0,-35.0
2747.0,-50.333333333333336
2748.0,-31.95
2749.0,-2.3166666666666678
2750.0,-23.98611111111111
2751.0,-55.083333333333336
2752.0,-35.0
2753.0,-35.0
2754.0,-35.0
2755.0,-35.0
2756.0,-35.0
2757.0,-35.0
2758.0,-35.0
2759.0,-35.0
2760.0,-35.0
2761.0,-35.0
2762.0,-35.0
2763.0,-35.0
2764.0,-35.0
2765.0,-35.0
2766.0,-35.0
2767.0,-35.0
2768.0,-35.0
2769.0,-35.0
2770.0,-35.0
2771.0,-35.0
2772.0,-35.0
2773.0,-35.0
2774.0,-35.0
2775.0,-35.0
2776.0,-35.0
2777.0,-44.77777777777777
2778.0,-18.416666666666668
2779.0,-0.4333333333333324
2780.0,-33.25
2781.0,-35.0
2782.0,-35.0
2783.0,-35.0
2784.0,-35.0
2785.0,-35.0
2786.0,-35.0
2787.0,-35.0
2788.0,-35.0
2789.0,-35.0
2790.0,-35.0
2791.0,-35.0
2792.0,-35.0
2793.0,-35.0
2794.0,-35.0
2795.0,-35.0
2796.0,-35.0
2797.0,-35.0
2798.0,-35.0
2799.0,-35.0
2800.0,-35.0
2801.0,-35.0
2802.0,-35.0
2803.0,-35.0
2804.0,-35.0
2805.0,-35.0
2806.0,-35.0
2807.0,-35.0
2808.0,-35.0
2809.0,-35.0
2810.0,-35.0
2811.0,-35.0
2812.0,-35.0
2813.0,-35.0
2814.0,-35.0
2815.0,-35.0
2816.0,-35.0
2817.0,-35.0
2818.0,-35.0
2819.0,-35.0
2820.0,-35.0
2821.0,-35.0
2822.0,-35.0
2823.0,-35.0
2824.0,-35.0
2825.0,-35.0
2826.0,-35.0
2827.0,-35.0
2828.0,-35.0
2829.0,-35.0
2830.0,-35.0
2831.0,-35.0
2832.0,-35.0
2833.0,-35.0
2834.0,-35.0
2835.0,-35.0
2836.0,-35.0
2837.0,-35.0
2838.0,-35.0
2839.0,-35.0
2840.0,-35.0
2841.0,-35.0
2842.0,-35.0
2843.0,-35.0
2844.0,-35.0
2845.0,-35.0
2846.0,-35.0
2847.0,-35.0
2848.0,-35.0
2849.0,-35.0
2850.0,-35.0
2851.0,-35.0
2852.0,-35.0
2853.0,-35.0
2854.0,-35.0
2855.0,-35.0
2856.0,-35.0
2857.0,-35.0
2858.0,-35.0
2859.0,-35.0
2860.0,-35.0
2861.0,-35.0
2862.0,-35.0
2863.0,-35.0
2864.0,-35.0
2865.0,-35.0
2866.0,-35.0
2867.0,-35.0
2868.0,-35.0
2869.0,-35.0
2870.0,-35.0
2871.0,-35.0
2872.0,-35.0
2873.0,-35.0
2874.0,-35.0
2875.0,-35.0
2876.0,-35.0
2877.0,-35.0
2878.0,-35.0
2879.0,-35.0
2880.0,-35.0
2881.0,-35.0
2882.0,-35.0
2883.0,-35.0
2884.0,-35.0
2885.0,-35.0
2886.0,-35.0
2887.0,-35.0
2888.0,-35.0
2889.0,-35.0
2890.0,-35.0
2891.0,-35.0
2892.0,-35.0
2893.0,-35.0
2894.0,-35.0
2895.0,-35.0
2896.0,-35.0
2897.0,-35.0
2898.0,-34.999231332357255
2899.0,-34.9957906295754
2900.0,-34.99213030746706
2901.0,-34.98846998535871
2902.0,-34.98480966325038
2903.0,-34.981149341142036
2904.0,-34.97748901903368
2905.0,-34.973828696925345
2906.0,-34.970168374817
2907.0,-34.96650805270865
2908.0,-34.9628477306003
2909.0,-34.959187408491964
2910.0,-34.95552708638361
2911.0,-34.95186676427525
2912.0,-34.94820644216692
2913.0,-34.944546120058575
2914.0,-34.94088579795023
2915.0,-34.937225475841885
2916.0,-34.93356515373352
2917.0,-34.92990483162517
2918.0,-34.92624450951684
2919.0,-34.922584187408496
2920.0,-34.918923865300144
2921.0,-34.9152635431918
2922.0,-34.91160322108345
2923.0,-34.90794289897511
2924.0,-34.90428257686676
2925.0,-34.900622254758424
2926.0,-34.89696193265007
2927.0,-34.89330161054171
2928.0,-34.88964128843338
2929.0,-34.885980966325036
2930.0,-34.88232064421669
2931.0,-34.878660322108345
2932.0,-34.875
2933.0,-34.871339677891655
2934.0,-34.86767935578331
2935.0,-34.864019033674964
2936.0,-34.86035871156662
2937.0,-34.85669838945829
2938.0,-34.85303806734993
2939.0,-34.849377745241576
2940.0,-34.84571742313324
2941.0,-34.84205710102489
2942.0,-34.83839677891655
2943.0,-34.8347364568082
2944.0,-34.831076134699856
2945.0,-34.827415812591504
2946.0,-34.82375549048316
2947.0,-34.82009516837483
2948.0,-34.81643484626648
2949.0,-34.812774524158115
2950.0,-34.80911420204978
2951.0,-34.805453879941425
2952.0,-34.80179355783308
2953.0,-34.79813323572475
2954.0,-34.7944729136164
2955.0,-34.790812591508036
2956.0,-34.7871522693997
2957.0,-34.78349194729135
2958.0,-34.77983162518302
2959.0,-34.776171303074655
2960.0,-34.77251098096632
2961.0,-34.76885065885798
2962.0,-34.76519033674964
2963.0,-34.76153001464129
2964.0,-34.75786969253294
2965.0,-34.754209370424604
2966.0,-34.25910200097608
2967.0,-31.5
2968.0,-31.5
2969.0,-31.5
2970.0,-31.5
2971.0,-31.5
2972.0,-31.5
2973.0,-31.5
2974.0,30.0
2975.0,30.0
2976.0,30.0
2977.0,30.0
2978.0,30.0
2979.0,30.0
2980.0,30.0
2981.0,30.0
2982.0,30.0
2983.0,30.0
2984.0,30.0
2985.0,30.0
2986.0,30.0
2987.0,30.0
2988.0,30.0
2989.0,30.0
2990.0,30.0
2991.0,30.0
2992.0,30.0
2993.0,30.0
2994.0,30.0
2995.0,30.0
2996.0,30.0
2997.0,30.0
2998.0,30.0
2999.0,30.0
3000.0,30.0
3001.0,30.0
3002.0,30.0
3003.0,30.0
3004.0,30.0
3005.0,30.0
3006.0,30.0
3007.0,30.0
3008.0,30.0
3009.0,30.0
3010.0,30.0
3011.0,30.0
3012.0,30.0
3013.0,30.0
3014.0,30.0
3015.0,30.0
3016.0,30.0
3017.0,30.0
3018.0,30.0
3019.0,30.0
3020.0,30.0
3021.0,30.0
3022.0,30.0
3023.0,30.0
3024.0,30.0
3025.0,30.0
3026.0,30.0
3027.0,30.0
3028.0,30.0
3029.0,30.0
3030.0,30.0
3031.0,30.0
3032.0,30.0
3033.0,30.0
3034.0,30.0
3035.0,30.0
3036.0,30.0
3037.0,30.0
3038.0,30.0
3039.0,30.0
3040.0,30.0
3041.0,30.0
3042.0,30.0
3043.0,30.0
3044.0,30.0
3045.0,30.0
3046.0,30.0
3047.0,30.0
3048.0,30.0
3049.0,30.0
3050.0,30.0
3051.0,30.0
3052.0,30.0
3053.0,30.0
3054.0,30.0
3055.0,30.0
3056.0,30.0
3057.0,30.0
3058.0,30.0
3059.0,30.0
3060.0,30.0
3061.0,30.0
3062.0,30.0
3063.0,30.0
3064.0,30.0
3065.0,30.0
3066.0,30.0
3067.0,30.0
3068.0,30.0
3069.0,30.0
3070.0,30.0
3071.0,30.0
3072.0,30.0
3073.0,30.0
3074.0,30.0
3075.0,30.0
3076.0,30.0
3077.0,30.0
3078.0,30.0
3079.0,30.0
3080.0,30.0
3081.0,30.0
3082.0,30.0
3083.0,30.0
3084.0,30.0
3085.0,30.0
3086.0,30.0
3087.0,30.0
3088.0,30.0
3089.0,30.0
3090.0,30.0
3091.0,30.0
3092.0,30.0
3093.0,30.0
3094.0,30.0
3095.0,30.0
3096.0,30.0
3097.0,30.0
3098.0,30.0
3099.0,30.0
3100.0,30.0
3101.0,30.0
3102.0,30.0
3103.0,30.0
3104.0,30.0
3105.0,30.0
3106.0,30.0
3106.0,-99.98821548821547
3107.0,-99.98821548821547
3108.0,-99.98821548821547
3109.0,-99.98821548821547
3110.0,-99.98821548821547
3111.0,-99.98291245791245
3112.0,-99.97112794612794
3113.0,-99.95934343434344
3114.0,-99.58695286195287
3115.0,-97.33787878787878
3116.0,-94.10656565656565
3117.0,-90.78341450216449
3118.0,-98.60089285714287
3119.0,-99.27083333333333
3120.0,-99.27083333333333
3121.0,-94.80329545454545
3122.0,-89.05952380952381
3123.0,-97.25796153846154
3124.0,-98.0
3125.0,-98.0
3126.0,-98.0
3127.0,-98.0
3128.0,-98.0
3129.0,-98.0
3130.0,-98.0
3131.0,-98.0
3132.0,-98.0
3133.0,-98.0
3134.0,-98.0
3135.0,-98.0
3136.0,-98.0
3137.0,-98.0
3138.0,-98.0
3139.0,-98.0
3140.0,-98.0
3141.0,-98.0
3142.0,-98.0
3143.0,-98.0
3144.0,-98.0
3145.0,-98.0
3146.0,-98.0
3147.0,-98.0
3148.0,-98.0
3149.0,-97.93928571428573
3150.0,-94.29571428571428
3151.0,-91.16996336996336
3152.0,-78.00100427350428
3153.0,-75.33333333333333
3154.0,-75.33333333333333
3155.0,-75.33333333333333
3156.0,-75.33333333333333
3157.0,-75.33333333333333
3158.0,-75.33333333333333
3159.0,-75.33333333333333
3160.0,-75.33333333333333
3161.0,-75.33333333333333
3162.0,-75.33333333333333
3163.0,-75.33333333333333
3164.0,-75.33333333333333
3165.0,-75.33333333333333
3166.0,-75.33333333333333
3167.0,-75.33333333333333
3168.0,-75.33333333333333
3169.0,-75.33333333333333
3170.0,-75.33333333333333
3171.0,-75.33333333333333
3172.0,-75.33333333333333
3173.0,-75.33333333333333
3174.0,-75.33333333333333
3175.0,-75.33333333333333
3176.0,-75.33333333333333
3177.0,-75.33333333333333
3178.0,-75.33333333333333
3179.0,-75.33333333333333
3180.0,-75.33333333333333
3181.0,-75.33333333333333
3182.0,-75.33333333333333
3183.0,-75.33333333333333
3184.0,-75.33333333333333
3185.0,-75.33333333333333
3186.0,-75.33333333333333
3187.0,-75.33333333333333
3188.0,-75.33333333333333
3189.0,-75.32459016393443
3190.0,-75.23497267759564
3191.0,-75.12568306010928
3192.0,-74.0646174863388
3193.0,-61.29714285714286
3194.0,-48.00983485268859
3195.0,-46.95844893645131
3196.0,-47.57015457788347
3197.0,-52.73285234178888
3198.0,-65.1082974137931
3199.0,-84.59889846743295
3200.0,-86.65325670498085
3201.0,-86.65325670498085
3202.0,-86.65325670498085
3203.0,-86.65325670498085
3204.0,-86.65325670498085
3205.0,-86.65325670498085
3206.0,-86.65325670498085
3207.0,-86.65325670498085
3208.0,-86.65325670498085
3209.0,-86.65325670498085
3210.0,-85.22865900383141
3211.0,-81.59388888888888
3212.0,-74.95
3213.0,-73.21
3214.0,-69.7791304347826
3215.0,-69.09057971014492
3216.0,-69.02028985507246
3217.0,-68.95108695652173
3218.0,-68.65760869565217
3219.0,-67.72185990338164
3220.0,-57.02917480667481
3221.0,-54.11358974358975
3222.0,-44.63888888888889
3223.0,-35.03517094017093
3224.0,-33.820142450142455
3225.0,-41.027285214785216
3226.0,-45.666666666666664
3227.0,-45.666666666666664
3228.0,-45.666666666666664
3229.0,-45.666666666666664
3230.0,-40.78667407407408
3231.0,-34.2372
3232.0,-34.12186666666667
3233.0,-33.99606666666667
3234.0,-33.88574666666667
3235.0,-33.75093333333333
3236.0,-38.53476457326892
3237.0,-41.329549114331726
3238.0,-42.500603864734295
3239.0,-43.538566827697274
3240.0,-44.627012882447666
3241.0,-45.1769726247987
3242.0,-46.017901234567894
3243.0,-58.501293752543745
3244.0,-74.93982683982684
3245.0,-87.39087301587301
3246.0,-88.33333333333333
3247.0,-88.33333333333333
3248.0,-88.33333333333333
3249.0,-88.33333333333333
3250.0,-88.33333333333333
3251.0,-88.33333333333333
3252.0,-88.33333333333333
3253.0,-88.33333333333333
3254.0,-88.33333333333333
3255.0,-88.33333333333333
3256.0,-88.33333333333333
3257.0,-88.33333333333333
3258.0,-88.33333333333333
3259.0,-88.33333333333333
3260.0,-88.33333333333333
3261.0,-88.33333333333333
3262.0,-88.33333333333333
3263.0,-88.33333333333333
3264.0,-88.33333333333333
3265.0,-88.33333333333333
3266.0,-88.33333333333333
3267.0,-88.33333333333333
3268.0,-88.33333333333333
3269.0,-88.33333333333333
3270.0,-88.33333333333333
3271.0,-88.33333333333333
3272.0,-88.33333333333333
3273.0,-88.33333333333333
3274.0,-88.33333333333333
3275.0,-88.33333333333333
3276.0,-88.33333333333333
3277.0,-88.33333333333333
3278.0,-88.33333333333333
3279.0,-88.33333333333333
3280.0,-88.33333333333333
3281.0,-88.33333333333333
3282.0,-88.33333333333333
3283.0,-88.33333333333333
3284.0,-88.33333333333333
3285.0,-88.33333333333333
3286.0,-88.33333333333333
3287.0,-88.33333333333333
3288.0,-88.33333333333333
3289.0,-88.33333333333333
3290.0,-88.33333333333333
3291.0,-88.33333333333333
3292.0,-88.33333333333333
3293.0,-88.33333333333333
3294.0,-88.33333333333333
3295.0,-88.33333333333333
3296.0,-88.33333333333333
3297.0,-88.33333333333333
3298.0,-88.33333333333333
3299.0,-88.33333333333333
3300.0,-88.33333333333333
3301.0,-88.33333333333333
3302.0,-88.33333333333333
3303.0,-88.33333333333333
3304.0,-88.33333333333333
3305.0,-88.33333333333333
3306.0,-88.33333333333333
3307.0,-88.33333333333333
3308.0,-88.33333333333333
3309.0,-88.33333333333333
3310.0,-88.33333333333333
3311.0,-88.33333333333333
3312.0,-88.33333333333333
3313.0,-88.33333333333333
3314.0,-88.33333333333333
3315.0,-88.33333333333333
3316.0,-88.33333333333333
3317.0,-88.33333333333333
3318.0,-88.33333333333333
3319.0,-88.33333333333333
3320.0,-88.33333333333333
3321.0,-88.33333333333333
3322.0,-88.33333333333333
3323.0,-88.33333333333333
3324.0,-88.33333333333333
3325.0,-88.33333333333333
3326.0,-88.33333333333333
3327.0,-88.33333333333333
3328.0,-88.33333333333333
3329.0,-88.33333333333333
3330.0,-88.33333333333333
3331.0,-88.33333333333333
3332.0,-88.33333333333333
3333.0,-88.33333333333333
3334.0,-88.33333333333333
3335.0,-88.33333333333333
3336.0,-88.33333333333333
3337.0,-88.33333333333333
3338.0,-88.33333333333333
3339.0,-88.33333333333333
3340.0,-88.33333333333333
3341.0,-85.83271404521405
3342.0,-76.11964743589743
3343.0,-66.76169069900688
3344.0,-57.608712121212115
3345.0,-40.394498595900465
3346.0,-33.63146417445483
3347.0,-34.38707165109034
3348.0,-34.906915887850474
3349.0,-35.50523364485981
3350.0,-35.819127725856696
3351.0,-36.27523364485981
3352.0,-34.84948820649755
3353.0,-29.45028037383177
3354.0,-29.75577881619937
3355.0,-30.35152647975077
3356.0,-30.745607476635517
3357.0,-31.049563862928355
3358.0,-31.116471962616824
3359.0,-30.887032710280376
3360.0,-28.429815680166143
3361.0,-27.128154205607476
3362.0,-31.258059039733297
3363.0,-31.923756626769407
3364.0,-33.163132351198016
3365.0,-35.5132223613409
3366.0,-35.64128856195998
3367.0,-37.29870245258224
3368.0,-39.09411841832664
3369.0,-39.10752484722867
3370.0,-39.1209312761307
3371.0,-39.13433770503275
3372.0,-39.189388665825255
3373.0,-39.36818166083101
3374.0,-39.388671327422294
3375.0,-39.40484323700423
3376.0,-39.42101514658616
3377.0,-39.43142907696877
3378.0,-39.42639653723891
3379.0,-39.45818575036446
3380.0,-39.4873002913173
3381.0,-39.491086335795295
3382.0,-39.494872380273286
3383.0,-39.49865842475128
3384.0,-39.500792547707825
3385.0,-39.503101196636564
3386.0,-39.50691766192384
3387.0,-39.59149818689301
3388.0,-39.774369005352916
3389.0,-39.96225826945967
3390.0,-40.43994504135457
3391.0,-40.594033682408345
3392.0,-40.596772347956005
3393.0,-40.59365974978741
3394.0,-40.59024840137727
3395.0,-40.74580903917063
3396.0,-40.88351523369926
3397.0,-40.88801796521463
3398.0,-40.89252069673001
3399.0,-40.897023428245355
3400.0,-40.89103548321183
3401.0,-40.88725721141001
3402.0,-40.90739318379642
3403.0,-40.98542206331183
3404.0,-40.99853559676196
3405.0,-41.14599424737312
3406.0,-41.505465838315
3407.0,-41.631251691723726
3408.0,-41.94414711026074
3409.0,-42.01844189273942
3410.0,-42.12637919706026
3411.0,-42.10959289651736
3412.0,-42.106663202178474
3413.0,-42.12585178310238
3414.0,-42.24015883964827
3415.0,-42.235444526685725
3416.0,-42.237403717091915
3417.0,-42.2393629074981
3418.0,-42.239330081407985
3419.0,-42.23449407658702
3420.0,-42.23659589804956
3421.0,-42.23869771951212
3422.0,-42.24079954097467
3423.0,-42.42577282390274
3424.0,-42.96314532409381
3425.0,-43.11631610197829
3426.0,-43.12159378263373
3427.0,-43.12687146328917
3428.0,-43.169724769645974
3429.0,-43.46514416621748
3430.0,-43.51481115626418
3431.0,-43.51699036107948
3432.0,-43.519169565894806
3433.0,-43.518463804316156
3434.0,-43.50147381619229
3435.0,-43.50047513709527
3436.0,-43.50282754067868
3437.0,-43.50517994426207
3438.0,-43.507532347845455
3439.0,-43.50988475142884
3440.0,-43.51223715501224
3441.0,-43.514589558595624
3442.0,-43.516941962179025
3443.0,-43.60937520347304
3444.0,-43.73247081898014
3445.0,-43.74481652325742
3446.0,-43.76042097423971
3447.0,-43.78789728000273
3448.0,-39.34074246299404
3449.0,-36.13526435507833
3450.0,-37.19548901642575
3451.0,-37.38139923197139
3452.0,-38.791917524554215
3453.0,-43.55780243030418
3454.0,-43.70040457520131
3455.0,-43.70014957724131
3456.0,-43.698948172566816
3457.0,-43.69191787880917
3458.0,-43.68599172621839
3459.0,-43.68211381438454
3460.0,-43.67702211226102
3461.0,-43.66816458312126
3462.0,-43.66227331804843
3463.0,-43.65534925199904
3464.0,-42.79767353161575
3465.0,-40.7259075984535
3466.0,-36.932652262591425
3467.0,-34.99751235323451
3468.0,-34.15071355810105
3469.0,-32.968489926366296
3470.0,-32.95808088535292
3471.0,-32.957896649326806
3472.0,-32.9578328998368
3473.0,-32.9577691503468
3474.0,-32.95770540085679
3475.0,-32.957641651366785
3476.0,-32.95757790187678
3477.0,-32.95751415238678
3478.0,-39.90154010948648
3479.0,-44.839331097851215
3480.0,-45.3953437372501
3481.0,-50.26083058299819
3482.0,-51.98726256000392
3483.0,-52.970823455665105
3484.0,-52.997120974955266
3485.0,-53.026229846754624
3486.0,-53.025714330549086
3487.0,-53.03846030550437
3488.0,-53.0723644980071
3489.0,-53.10879277800942
3490.0,-53.14522105801175
3491.0,-53.18128303764778
3492.0,-53.194268094206905
3493.0,-53.19406633757919
3494.0,-53.19386458095148
3495.0,-53.19366282432376
3496.0,-53.19319788738394
3497.0,-53.17274581803347
3498.0,-53.15334557323541
3499.0,-53.152284781721754
3500.0,-53.15160478716171
3501.0,-53.148104141996136
3502.0,-53.141627110885544
3503.0,-53.14107979819088
3504.0,-53.140532485496216
3505.0,-53.139985172801545
3506.0,-53.1254007821596
3507.0,-53.06746250908042
3508.0,-52.98087999287137
3509.0,-52.89354731902722
3510.0,-52.794018106391725
3511.0,-50.85741504529503
3512.0,-49.77414943417295
3513.0,-47.588203965181684
3514.0,-44.70153588546779
3515.0,-35.6446686421724
3516.0,-37.603968036676754
3517.0,-37.522639792565876
3518.0,-37.27464488178831
3519.0,-37.31576773175288
3520.0,-37.304977560179516
3521.0,-37.28518243282625
3522.0,-37.283004021682125
3523.0,-37.275499796001625
3524.0,-37.262647898816816
3525.0,-34.42445842337777
3526.0,-32.93202688172043
3527.0,-31.57078064516129
3528.0,-29.144259718775853
3529.0,-32.95311096406581
3530.0,-33.270671794871795
3531.0,-33.333333333333336
3532.0,-33.333333333333336
3533.0,-33.333333333333336
3534.0,-33.48936170212767
3535.0,-33.77304964539007
3536.0,-39.463226106045255
3537.0,-51.666666666666664
3538.0,-61.00666666666666
3539.0,-69.73
3540.0,-78.04269841269841
3541.0,-85.85000000000001
3542.0,-93.45
3543.0,-99.23265107212477
3544.0,-99.49902534113062
3545.0,-99.49902534113062
3546.0,-99.49902534113062
3547.0,-99.49902534113062
3548.0,-99.49902534113062
3549.0,-99.49902534113062
3550.0,-99.49902534113062
3551.0,-99.49902534113062
3552.0,-99.49902534113062
3553.0,-99.42619073890177
3554.0,-99.10016918606789
3555.0,-98.75333774688293
3556.0,-98.40650630769797
3557.0,-98.059674868513
3558.0,-94.4003199823458
3559.0,-41.925834957764785
3560.0,-36.195653021442496
3561.0,-41.61111111111111
3562.0,-46.03888888888889
3563.0,-51.52242424242424
3564.0,-56.54137115839243
3565.0,-56.6241134751773
3566.0,-56.70685579196218
3567.0,-56.78959810874704
3568.0,-57.339728132387705
3569.0,-62.319607843137256
3570.0,-63.07761437908497
3571.0,-63.290032679738566
3572.0,-63.66274509803922
3573.0,-66.2121212121212
3574.0,-67.32329545454546
3575.0,-68.50902777777777
3576.0,-69.90833333333333
3577.0,-70.16666666666667
3578.0,-70.16666666666667
3579.0,-70.16666666666667
3580.0,-70.16666666666667
3581.0,-70.14722222222223
3582.0,-65.95238095238095
3583.0,-61.1577747584541
3584.0,-61.03277044513458
3585.0,-61.71270703933747
3586.0,-69.68776903942684
3587.0,-70.24954198132177
3588.0,-70.29348198459866
3589.0,-70.33742198787554
3590.0,-70.38136199115242
3591.0,-70.42530199442929
3592.0,-70.46924199770619
3593.0,-70.51318200098306
3594.0,-70.55712200425995
3595.0,-70.60106200753683
3596.0,-70.64500201081371
3597.0,-70.68894201409059
3598.0,-70.73288201736747
3599.0,-70.77682202064436
3600.0,-72.66778006166496
3601.0,-76.79831850484025
3602.0,-76.96504112808461
3603.0,-77.0145626993453
3604.0,-77.06408427060602
3605.0,-77.11360584186671
3606.0,-77.16312741312741
3607.0,-77.21264898438811
3608.0,-77.32275194449107
3609.0,-81.14187124125012
3610.0,-81.96204278812975
3611.0,-82.05898977948668
3612.0,-82.15593677084361
3613.0,-82.25288376220054
3614.0,-82.34983075355746
3615.0,-82.72482171612607
3616.0,-87.65489130434783
3617.0,-88.67792443064184
3618.0,-88.830615942029
3619.0,-90.32145324762867
3620.0,-91.38748856468777
3621.0,-91.51532331840724
3622.0,-91.64315807212672
3623.0,-91.83689874331937
3624.0,-97.01946169772258
3625.0,-99.93892339544514
3626.0,-99.93892339544514
3627.0,-99.93892339544514
3628.0,-99.93892339544514
3629.0,-99.93892339544514
3630.0,-99.93892339544514
3630.0,-100.0
3631.0,-100.0
3632.0,-100.0
3633.0,-100.0
3634.0,-100.0
3635.0,-100.0
3636.0,-100.0
3637.0,-100.0
3638.0,-100.0
3639.0,-100.0
3640.0,-100.0
3641.0,-100.0
3642.0,-100.0
3643.0,-100.0
3644.0,-100.0
3645.0,-100.0
3646.0,-100.0
3647.0,-100.0
3648.0,-100.0
3649.0,-100.0
3650.0,-100.0
3651.0,-100.0
3652.0,-100.0
3653.0,-100.0
3654.0,-100.0
3655.0,-100.0
3656.0,-100.0
3657.0,-100.0
3658.0,-100.0
3659.0,-100.0
3660.0,-100.0
3661.0,-100.0
3662.0,-100.0
3663.0,-100.0
3664.0,-100.0
3665.0,-100.0
3666.0,-100.0
3667.0,-100.0
3668.0,-100.0
3669.0,-100.0
3670.0,-100.0
3671.0,-100.0
3672.0,-100.0
3673.0,-100.0
3674.0,-100.0
3675.0,-100.0
3676.0,-100.0
3677.0,-100.0
3678.0,-100.0
3679.0,-100.0
3680.0,-100.0
3681.0,-100.0
3682.0,-100.0
3683.0,-100.0
3684.0,-100.0
3685.0,-100.0
3686.0,-100.0
3687.0,-100.0
3688.0,-100.0
3689.0,-100.0
3690.0,-100.0
3691.0,-100.0
3692.0,-100.0
3693.0,-100.0
3694.0,-100.0
3695.0,-100.0
3696.0,-100.0
3697.0,-100.0
3698.0,-100.0
3699.0,-100.0
3700.0,-100.0
3701.0,-100.0
3702.0,-100.0
3703.0,-100.0
3704.0,-98.20464285714286
3705.0,-75.23125430125431
3706.0,-43.162960789210786
3707.0,-10.772433816183813
3708.0,0.0
3709.0,-0.22698412698412795
3710.0,-0.6396825396825392
3711.0,-1.0523809523809362
3712.0,-6.135952380952389
3713.0,-33.72422632922634
3714.0,-61.48813408813409
3715.0,-92.43459595959595
3716.0,-100.0
3717.0,-100.0
3718.0,-100.0
3719.0,-100.0
3720.0,-100.0
3721.0,-100.0
3722.0,-100.0
3723.0,-100.0
3724.0,-100.0
3725.0,-100.0
3726.0,-100.0
3727.0,-100.0
3728.0,-100.0
3729.0,-100.0
3730.0,-100.0
3731.0,-100.0
3732.0,-100.0
3733.0,-100.0
3734.0,-100.0
3735.0,-100.0
3736.0,-100.0
3737.0,-100.0
3738.0,-100.0
3739.0,-100.0
3740.0,-100.0
3741.0,-100.0
3742.0,-100.0
3743.0,-100.0
3744.0,-100.0
3745.0,-100.0
3746.0,-100.0
3747.0,-100.0
3748.0,-100.0
3749.0,-100.0
